case_id,base_test_id,cluster,prompt,role,ws_state,provider_state,llm_mode,fault_mode,seed,execution_profile,requires_llm,time_budget_ms,determinism_expected,expected_outcome_yai,expected_path_yai,required_evidence_yai,expected_outcome_standalone,expected_path_standalone,required_evidence_standalone,setup_required,expected_events,persistence_expected,notes
YAIQ1-0461,YAIQ-0161,Graph & Memory,"Esegui query al graph semantic: recupera 5 nodi by label e mostra edges correlati. (modalità read-only, nessun side-effect).",expired,none,,off,none,1460,both,False,3000,class,DENY_AUTH,L3;L2;L3,graph_query;trace_id,DENY_AUTH,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0462,YAIQ-0162,Graph & Memory,"Esegui query al graph semantic: recupera 5 nodi by label e mostra edges correlati. (se fallisce, includi error_code e trace_id).",operator,closing,,off,none,1461,both,False,3000,class,OK,L3;L2;L3,graph_query;trace_id,OK,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0463,YAIQ-0163,Graph & Memory,Esegui query al graph semantic: recupera 5 nodi by label e mostra edges correlati. (includi policy_hash e authority_decision).,admin,active,,on,none,1462,both,False,3000,class,OK,L3;L2;L3,graph_query;trace_id,OK,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0464,YAIQ-0164,Graph & Memory,Esegui query al graph semantic: recupera 5 nodi by label e mostra edges correlati. (riporta anche spec_version e runtime_version).,operator,corrupt,,on,none,1463,both,False,3000,class,OK,L3;L2;L3,graph_query;trace_id,OK,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0465,YAIQ-0165,Graph & Memory,"Esegui query episodic: ultimi 10 eventi e raggruppa per tipo. (modalità read-only, nessun side-effect).",viewer,closing,,on,none,1464,both,False,3000,class,OK,L3;L2;L3,graph_query;trace_id,OK,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0466,YAIQ-0166,Graph & Memory,"Esegui query episodic: ultimi 10 eventi e raggruppa per tipo. (se fallisce, includi error_code e trace_id).",viewer,locked_self,,on,none,1465,both,False,3000,class,OK,L3;L2;L3,graph_query;trace_id,OK,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0467,YAIQ-0167,Graph & Memory,Esegui query episodic: ultimi 10 eventi e raggruppa per tipo. (includi policy_hash e authority_decision).,system,active,,on,none,1466,both,False,3000,class,OK,L3;L2;L3,graph_query;trace_id,OK,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0468,YAIQ-0168,Graph & Memory,Esegui query episodic: ultimi 10 eventi e raggruppa per tipo. (riporta anche spec_version e runtime_version).,unauthorized,locked_other,,off,none,1467,both,False,3000,class,DENY_AUTH,L3;L2;L3,graph_query;trace_id,DENY_AUTH,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0469,YAIQ-0169,Graph & Memory,"Esegui query vector: top-5 nearest per una query embedding mock, con score. (modalità read-only, nessun side-effect).",expired,active,,off,none,1468,both,False,3000,class,DENY_AUTH,L3;L2;L3,graph_query;trace_id,DENY_AUTH,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0470,YAIQ-0170,Graph & Memory,"Esegui query vector: top-5 nearest per una query embedding mock, con score. (se fallisce, includi error_code e trace_id).",system,closing,,on,none,1469,both,False,3000,class,OK,L3;L2;L3,graph_query;trace_id,OK,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0471,YAIQ-0171,Graph & Memory,"Esegui query vector: top-5 nearest per una query embedding mock, con score. (includi policy_hash e authority_decision).",operator,locked_self,,on,none,1470,both,False,3000,class,OK,L3;L2;L3,graph_query;trace_id,OK,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0472,YAIQ-0172,Graph & Memory,"Esegui query vector: top-5 nearest per una query embedding mock, con score. (riporta anche spec_version e runtime_version).",viewer,closing,,off,none,1471,both,False,3000,class,OK,L3;L2;L3,graph_query;trace_id,OK,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0473,YAIQ-0173,Graph & Memory,"Verifica che la graph API rispetti graph.v1 schema (fields obbligatori). (modalità read-only, nessun side-effect).",expired,closing,,off,none,1472,both,False,3000,class,DENY_AUTH,L3;L2;L3,graph_query;trace_id,DENY_AUTH,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0474,YAIQ-0174,Graph & Memory,"Verifica che la graph API rispetti graph.v1 schema (fields obbligatori). (se fallisce, includi error_code e trace_id).",unauthorized,corrupt,,on,none,1473,both,False,3000,class,DENY_AUTH,L3;L2;L3,graph_query;trace_id,DENY_AUTH,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0475,YAIQ-0175,Graph & Memory,Verifica che la graph API rispetti graph.v1 schema (fields obbligatori). (includi policy_hash e authority_decision).,admin,locked_self,,off,malformed_frame,1474,both,False,3000,class,DENY_POLICY,L3;L2;L3,fault_mode;graph_query;trace_id,DENY_POLICY,L3,fault_mode;graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0476,YAIQ-0176,Graph & Memory,Verifica che la graph API rispetti graph.v1 schema (fields obbligatori). (riporta anche spec_version e runtime_version).,expired,none,,off,none,1475,both,False,3000,class,DENY_AUTH,L3;L2;L3,graph_query;trace_id,DENY_AUTH,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0477,YAIQ-0177,Graph & Memory,"Prova una query graph malformata: deve errore deterministico e audit. (modalità read-only, nessun side-effect).",expired,active,,off,none,1476,both,False,3000,class,DENY_AUTH,L3;L2;L3,graph_query;trace_id,DENY_AUTH,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0478,YAIQ-0178,Graph & Memory,"Prova una query graph malformata: deve errore deterministico e audit. (se fallisce, includi error_code e trace_id).",admin,locked_other,,on,none,1477,both,False,3000,class,OK,L3;L2;L3,graph_query;trace_id,OK,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0479,YAIQ-0179,Graph & Memory,Prova una query graph malformata: deve errore deterministico e audit. (includi policy_hash e authority_decision).,admin,closing,,on,none,1478,both,False,3000,class,OK,L3;L2;L3,graph_query;trace_id,OK,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0480,YAIQ-0180,Graph & Memory,Prova una query graph malformata: deve errore deterministico e audit. (riporta anche spec_version e runtime_version).,expired,locked_other,,off,none,1479,both,False,3000,class,DENY_AUTH,L3;L2;L3,graph_query;trace_id,DENY_AUTH,L3,graph_query;trace_id,graph backend seeded (dataset-global-stress or mock),audit_event;graph_query,semantic;episodic,
YAIQ1-0481,YAIQ-0181,RAG Pipeline,"Costruisci contesto RAG per una domanda di telemetria: quali fonti useresti e perché (no side-effect). (modalità read-only, nessun side-effect).",system,none,untrusted,on,none,1480,both,True,15000,none,DENY_POLICY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0482,YAIQ-0182,RAG Pipeline,"Costruisci contesto RAG per una domanda di telemetria: quali fonti useresti e perché (no side-effect). (se fallisce, includi error_code e trace_id).",viewer,locked_self,invalid_key,on,none,1481,both,True,15000,none,DEGRADED_READONLY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0483,YAIQ-0183,RAG Pipeline,Costruisci contesto RAG per una domanda di telemetria: quali fonti useresti e perché (no side-effect). (includi policy_hash e authority_decision).,operator,locked_self,untrusted,on,none,1482,both,True,15000,none,DENY_POLICY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0484,YAIQ-0184,RAG Pipeline,Costruisci contesto RAG per una domanda di telemetria: quali fonti useresti e perché (no side-effect). (riporta anche spec_version e runtime_version).,operator,locked_other,rate_limited,on,none,1483,both,True,15000,none,DEGRADED_READONLY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0485,YAIQ-0185,RAG Pipeline,"Esegui RAG con llm=off: deve restituire contesto + citazioni interne (IDs), senza generazione. (modalità read-only, nessun side-effect).",system,corrupt,model_missing,on,none,1484,both,True,15000,none,DEGRADED_READONLY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0486,YAIQ-0186,RAG Pipeline,"Esegui RAG con llm=off: deve restituire contesto + citazioni interne (IDs), senza generazione. (se fallisce, includi error_code e trace_id).",expired,locked_self,trusted_offline,on,none,1485,both,True,15000,none,DENY_AUTH,L3;L2;L3,graph_query;provider_event;trace_id,DENY_AUTH,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0487,YAIQ-0187,RAG Pipeline,"Esegui RAG con llm=off: deve restituire contesto + citazioni interne (IDs), senza generazione. (includi policy_hash e authority_decision).",unauthorized,locked_other,trusted_offline,on,socket_drop,1486,both,True,15000,none,DEGRADED_READONLY,L3;L2;L3,fault_mode;graph_query;provider_event;trace_id,DEGRADED_READONLY,L3,fault_mode;graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0488,YAIQ-0188,RAG Pipeline,"Esegui RAG con llm=off: deve restituire contesto + citazioni interne (IDs), senza generazione. (riporta anche spec_version e runtime_version).",unauthorized,corrupt,,on,none,1487,both,True,15000,none,DENY_AUTH,L3;L2;L3,graph_query;provider_event;trace_id,DENY_AUTH,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0489,YAIQ-0189,RAG Pipeline,"Esegui RAG con llm=on: genera una risposta ma includi anche le evidenze (trace_id, sources). (modalità read-only, nessun side-effect).",viewer,corrupt,,on,none,1488,both,True,15000,none,OK,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0490,YAIQ-0190,RAG Pipeline,"Esegui RAG con llm=on: genera una risposta ma includi anche le evidenze (trace_id, sources). (se fallisce, includi error_code e trace_id).",system,active,untrusted,on,none,1489,both,True,15000,none,DENY_POLICY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0491,YAIQ-0191,RAG Pipeline,"Esegui RAG con llm=on: genera una risposta ma includi anche le evidenze (trace_id, sources). (includi policy_hash e authority_decision).",operator,none,untrusted,on,none,1490,both,True,15000,none,DENY_POLICY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0492,YAIQ-0192,RAG Pipeline,"Esegui RAG con llm=on: genera una risposta ma includi anche le evidenze (trace_id, sources). (riporta anche spec_version e runtime_version).",admin,none,model_missing,on,none,1491,both,True,15000,none,DEGRADED_READONLY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0493,YAIQ-0193,RAG Pipeline,"Prova prompt injection nel contesto: deve essere neutralizzato dal validator. (modalità read-only, nessun side-effect).",viewer,none,invalid_key,on,none,1492,both,True,15000,none,DEGRADED_READONLY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0494,YAIQ-0194,RAG Pipeline,"Prova prompt injection nel contesto: deve essere neutralizzato dal validator. (se fallisce, includi error_code e trace_id).",unauthorized,corrupt,pair_pending,on,none,1493,both,True,15000,none,DENY_AUTH,L3;L2;L3,graph_query;provider_event;trace_id,DENY_AUTH,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0495,YAIQ-0195,RAG Pipeline,Prova prompt injection nel contesto: deve essere neutralizzato dal validator. (includi policy_hash e authority_decision).,admin,none,invalid_key,on,none,1494,both,True,15000,none,DEGRADED_READONLY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0496,YAIQ-0196,RAG Pipeline,Prova prompt injection nel contesto: deve essere neutralizzato dal validator. (riporta anche spec_version e runtime_version).,operator,none,trusted_online,on,none,1495,both,True,15000,none,OK,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0497,YAIQ-0197,RAG Pipeline,"Verifica sessione RAG: creazione, update, close e audit di lifecycle. (modalità read-only, nessun side-effect).",operator,active,pair_pending,on,none,1496,both,True,15000,none,DENY_POLICY,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0498,YAIQ-0198,RAG Pipeline,"Verifica sessione RAG: creazione, update, close e audit di lifecycle. (se fallisce, includi error_code e trace_id).",admin,locked_other,trusted_online,on,none,1497,both,True,15000,none,OK,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0499,YAIQ-0199,RAG Pipeline,"Verifica sessione RAG: creazione, update, close e audit di lifecycle. (includi policy_hash e authority_decision).",system,locked_other,untrusted,on,replay_id,1498,both,True,15000,none,DENY_POLICY,L3;L2;L3,fault_mode;graph_query;provider_event;trace_id,DENY_POLICY,L3,fault_mode;graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
YAIQ1-0500,YAIQ-0200,RAG Pipeline,"Verifica sessione RAG: creazione, update, close e audit di lifecycle. (riporta anche spec_version e runtime_version).",operator,locked_self,trusted_online,on,none,1499,both,True,15000,none,OK,L3;L2;L3,graph_query;provider_event;trace_id,OK,L3,graph_query;provider_event;trace_id,rag session store available; providers optional,audit_event;graph_query,episodic;semantic,
